measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,65.02802219833185,118.50458583131149,28.476657789155816
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2013,4.372020074374231,7.543657430076277,2.174154579118901
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2013,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2012,2661.972486858477,3109.376869620113,2289.3626140523816
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2011,531.1651109190951,576.5953908360073,484.1631181435966
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2011,45.244397460062416,79.81354893109567,20.77084562779573
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2011,3.6901489162717436,6.563179081699305,1.7908480792400243
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2011,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2009,863.7426209971067,942.2332393153346,772.8096618793553
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2012,499.77169974359396,540.9128370200518,456.4580456201791
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2012,42.028422447024,73.5320547289492,18.621404024310067
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2012,3.6219263876817984,6.382816490522887,1.7174422796781237
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2009,76.22472084695175,135.58654027036383,37.69135857633319
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2009,4.641258576604217,8.18627335786148,2.388413092056764
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2009,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2012,201.36530016136564,391.17161722358975,87.55357368365264
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2012,4.430377787187154,9.372113315345718,1.6358299237476617
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2013,2579.5921531892814,2997.338766050061,2217.0745798518988
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,197.74200444304006,386.31803831024644,87.30715584413717
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2013,4.560117103773438,9.7952971040771,1.6649020226217297
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2013,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2013,115.35772247626855,129.76288798200534,99.20090397336195
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2013,23.459804406078323,25.391340624109713,21.639969841613553
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2012,125.0761775467705,140.6742832731032,105.11033329344066
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2013,1483.6817346554144,1637.4326106613703,1306.0876640052375
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,143.08958294992937,295.33711542801507,54.58352349950296
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2013,6.958618241431377,13.819024208797302,2.5536944546986686
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2013,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2013,475.7516679908224,514.1932079467814,433.43812961847453
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,38.705595950781685,71.15014391133518,16.57281812393732
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2013,3.4350379466401018,6.000223839079486,1.6246453736147266
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2013,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,106.7973626029475,120.79777455572946,92.10183478151788
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2014,22.143432393724844,24.16757561544778,20.39758651738358
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,99.12022943305804,111.98800629201843,85.1026847063663
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2015,21.333724462757466,23.509986612648444,19.610293741363876
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,450.630411697861,489.36610187509933,410.1896016336959
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,35.08671884119738,64.71124458067611,14.554922463015945
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2014,3.242492819721876,5.616669661175273,1.5048864216564704
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2014,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2012,160.97541238583136,171.32942663757117,151.122379388969
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,1405.2382766857124,1562.5964946046108,1229.7638202910955
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,135.48078433489903,284.1457088226601,49.843030275288214
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2014,6.807328334476033,13.947088447321905,2.49121891679537
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2014,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,1342.4163844806517,1500.7888890014106,1168.3230477887187
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,92.77887593637035,105.38640882364184,80.47437256715277
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,131.9370864083249,274.8071275336208,47.794601241203516
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2015,6.834945459500993,14.395306383899237,2.4518519723641568
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2016,20.621315687890036,22.81440219537985,18.95425035445562
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2013,147.4919542689625,157.0639556148491,138.58793060972397
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,86.59111761280614,98.30616824428357,74.958783717329
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,24.981442464810478,37.70588459441777,15.153950971378952
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2013,7.152789327883405,11.088838464579931,4.064739041093967
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2013,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2017,19.927345224147047,21.947066129255283,18.187174494242555
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,1285.699426224401,1435.8154153732066,1112.919749241579
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,130.1889163691264,277.361319492565,44.16582821791413
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2016,7.000792399866539,14.857757126144651,2.4339108783122687
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2013,22.17387921013882,24.058914439982892,20.342836155790522
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2013,1.0823575416230733,1.998239112007247,0.5508039533992581
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2013,1633.7299358467762,1759.2256410004018,1508.8717020238867
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2012,28.230405404435366,42.45270877335812,17.185137627665995
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2012,7.668829434625534,11.965158283264875,4.279540408741907
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2012,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,1235.3671523085768,1383.9114330626842,1064.1994505352386
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,127.94742330861837,266.77052511054984,42.6117294422749
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2017,7.111539666200265,14.939483339958873,2.3796981697608643
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2015,124.40500143841848,133.77626937008912,115.65634723362103
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,22.086961771072314,33.28998840949585,13.401732374542565
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2014,6.664408178706729,10.240581244591125,3.880975080325772
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2014,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,1183.876650689152,1327.9974023503275,1022.3413830772465
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2014,135.54873255272648,146.148098741452,126.41304616395819
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,125.22018020640706,264.7680965691487,39.80691151615911
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2018,7.2041004130745305,15.497232672618011,2.44028441874899
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,20.203662866813005,22.16900756725256,18.452684059950176
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,0.9426073697614749,1.753413974520436,0.45456550522893924
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2015,1481.1884163484779,1600.4724306107678,1351.0371944049225
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,664.2978064070638,734.251655744904,594.8336478466389
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,19.250118851189164,28.900365340373735,11.689872419720198
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2015,6.034653154171362,9.345112490693266,3.50361478694981
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,59.102706115347125,113.38894876516325,24.866062096174563
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2015,4.036877365620591,7.2322179436007925,1.96201961847461
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,2479.840778889004,2892.467530775144,2120.0441074906194
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2016,115.06671717560327,125.33443232180112,106.18760938747317
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,187.60636668491824,376.054182804914,82.20861422034665
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2015,4.64350831614907,9.845554837200876,1.6358225100737218
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,16.872117357278604,25.906070550432865,10.100318082340042
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2016,5.4157238819544915,8.398515164124122,3.1432535170480183
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,19.532188022808192,21.625143657502854,17.833874086510278
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,0.9050333280461683,1.7458530949886177,0.42278202571918766
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2016,1422.8891349933951,1537.9889347038652,1294.5285331483383
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,20.949332600238094,22.860012815711045,19.16303259274215
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,1.0001007555022652,1.8398579376686535,0.49135351337874755
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2014,1547.5263893550878,1666.2032725054419,1439.6227783410975
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2017,105.73839709547653,115.8964248627562,97.06761261016769
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,637.6898672928295,705.1601119585351,569.3714157391192
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,57.65120351852285,111.55203388026206,24.100328560604776
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2016,3.961781409727421,6.9626979599545535,1.8937044032218815
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,191.71566408797358,375.1511865606039,85.22781450423362
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2014,4.586063303167406,9.617857695613992,1.7345731809812663
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2014,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,14.448954807151987,22.650372842000518,8.392008916507471
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2017,4.698324675518354,7.203389434323849,2.7198790085337974
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,182.20286069671204,364.37844308631463,78.80103161301024
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,2372.4652724514403,2744.1355906511053,2031.746496351405
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2016,4.693141505958283,9.691354190409859,1.6646913686039726
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,18.901902001500034,20.9636036562649,17.06892088258134
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,0.8509095782670677,1.6690981184732039,0.38785658566805
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2017,1370.4261152833988,1490.917861906613,1236.8146329826743
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,611.715049912466,680.9387721641077,544.3748863682966
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,56.07838883864676,108.96218688527556,23.418575127856325
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2017,3.8312865220051355,6.767298750343746,1.7964772457239981
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2014,693.6972365966882,764.5283093264246,619.9370620318714
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2014,61.33551193468537,113.83646691541074,26.41073956539584
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2014,4.1808338882779985,7.314038603057247,2.065185708759201
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2014,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2015,427.517546997044,468.37605227755637,387.13355376690515
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2015,32.59389478350932,60.80454227853265,12.989001625255943
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2015,3.1331655906528724,5.520182178317749,1.422095695097388
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2015,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,2267.6752355308877,2615.627783404148,1950.8750457603253
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,18.332588834718194,20.421241558733076,16.512541730082017
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,0.8156178950711391,1.646460987565981,0.3595618370613522
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2018,1316.3009313086332,1438.6200917386298,1185.360433619135
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,2168.9719200386994,2491.383260848146,1870.0032326526352
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,172.71114951581535,339.34826407272664,74.7179810439478
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2018,4.853057976920551,10.15510695268065,1.6989992360307462
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,2067.7520417521214,2385.4052148327323,1775.8803876605868
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,177.66923809057442,349.9976716493507,76.00479008953596
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2017,4.784062167348938,9.948886328617178,1.7009521950937894
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,82.55704649096832,94.09104130134935,71.76864544566479
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2018,19.31886993748792,21.423846598190178,17.631802614594793
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,563.7001889157287,632.037474114968,495.7661214656525
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,53.19220549933341,102.21015514058112,22.35131679707138
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2019,3.74073099933012,6.787780450762414,1.6956481293878654
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2016,407.51434390931,445.6013042365297,366.3196645114026
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2016,31.600850289713048,61.19000425331536,12.344881547486581
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2016,3.1540565819832165,5.495669034348156,1.3983883268836426
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2016,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,1967.3057202715972,2295.0645829728605,1691.7853886310195
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2017,387.4956973655243,426.6477857948467,347.60687352028776
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2017,30.543290922784536,58.29661833229979,11.519293654583581
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2017,3.0914041437776736,5.488278961727192,1.351540697957424
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2017,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,587.958167576914,654.4737227388217,520.2218310516897
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,54.87605557805171,105.52506538689752,22.58850381401561
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2018,3.8041532549230874,6.849936735255148,1.7444207678144428
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,166.95328146178161,335.10109921041163,70.72710762537334
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2019,4.861893885422592,10.483680286337595,1.6575941412833348
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2018,371.9872918908061,416.21534973360474,333.26925247203025
